Datetime,Open,High,Low,Close,Adj Close,Volume
2020-12-07 11:05:00-05:00,369.4563903808594,369.489990234375,369.4563903808594,369.4563903808594,369.4563903808594,174836
2020-12-07 11:06:00-05:00,369.44000244140625,369.4482116699219,369.4100036621094,369.4198913574219,369.4198913574219,14593
2020-12-07 11:08:00-05:00,369.3699951171875,369.3800048828125,369.3699951171875,369.3800048828125,369.3800048828125,78288
2020-12-07 11:09:00-05:00,369.4200134277344,369.4280090332031,369.4150085449219,369.4280090332031,369.4280090332031,49454
2020-12-07 11:10:00-05:00,369.4620056152344,369.4971008300781,369.45001220703125,369.45001220703125,369.45001220703125,63888
2020-12-07 11:11:00-05:00,369.45001220703125,369.4599914550781,369.4100036621094,369.44000244140625,369.44000244140625,21302
2020-12-07 11:12:00-05:00,369.44500732421875,369.4880065917969,369.42999267578125,369.4750061035156,369.4750061035156,18919
2020-12-07 11:13:00-05:00,369.4700012207031,369.5299987792969,369.4599914550781,369.468994140625,369.468994140625,64859
2020-12-07 11:14:00-05:00,369.46990966796875,369.4700012207031,369.3900146484375,369.4100036621094,369.4100036621094,32899
2020-12-07 11:15:00-05:00,369.4100036621094,369.4599914550781,369.3500061035156,369.45001220703125,369.45001220703125,32656
2020-12-07 11:16:00-05:00,369.4549865722656,369.4700012207031,369.3900146484375,369.418212890625,369.418212890625,23765
2020-12-07 11:17:00-05:00,369.4100036621094,369.4100036621094,369.3599853515625,369.3999938964844,369.3999938964844,28404
2020-12-07 11:18:00-05:00,369.4049987792969,369.4049987792969,369.3500061035156,369.3800048828125,369.3800048828125,23598
2020-12-07 11:19:00-05:00,369.37890625,369.3900146484375,369.34100341796875,369.35009765625,369.35009765625,29230
2020-12-07 11:20:00-05:00,369.3540954589844,369.3699951171875,369.2950134277344,369.29998779296875,369.29998779296875,51868
2020-12-07 11:21:00-05:00,369.30499267578125,369.4700012207031,369.30499267578125,369.4200134277344,369.4200134277344,29550
2020-12-07 11:22:00-05:00,369.42498779296875,369.5199890136719,369.4129943847656,369.42999267578125,369.42999267578125,101199
2020-12-07 11:23:00-05:00,369.43499755859375,369.4382019042969,369.2699890136719,369.3299865722656,369.3299865722656,85598
2020-12-07 11:24:00-05:00,369.3349914550781,369.3999938964844,369.32000732421875,369.3550109863281,369.3550109863281,48579
2020-12-07 11:25:00-05:00,369.35009765625,369.3800048828125,369.2417907714844,369.2749938964844,369.2749938964844,41211
2020-12-07 11:26:00-05:00,369.2749938964844,369.29998779296875,369.239990234375,369.2850036621094,369.2850036621094,29853
2020-12-07 11:27:00-05:00,369.2900085449219,369.3949890136719,369.2799987792969,369.3500061035156,369.3500061035156,36810
2020-12-07 11:28:00-05:00,369.3500061035156,369.4599914550781,369.3500061035156,369.4399108886719,369.4399108886719,46328
2020-12-07 11:29:00-05:00,369.4341125488281,369.5249938964844,369.4341125488281,369.4649963378906,369.4649963378906,93264
2020-12-07 11:30:00-05:00,369.4599914550781,369.5,369.408203125,369.44000244140625,369.44000244140625,31065
2020-12-07 11:31:00-05:00,369.4429931640625,369.4700012207031,369.375,369.4599914550781,369.4599914550781,25443
2020-12-07 11:32:00-05:00,369.4599914550781,369.510009765625,369.3800048828125,369.40008544921875,369.40008544921875,289271
2020-12-07 11:33:00-05:00,369.4049987792969,369.4100036621094,369.3500061035156,369.3799133300781,369.3799133300781,433824
2020-12-07 11:34:00-05:00,369.3782043457031,369.3782043457031,369.30999755859375,369.3682861328125,369.3682861328125,33669
2020-12-07 11:35:00-05:00,369.360107421875,369.3999938964844,369.3399963378906,369.3758850097656,369.3758850097656,36035
2020-12-07 11:36:00-05:00,369.3699951171875,369.3800048828125,369.3399963378906,369.3800048828125,369.3800048828125,18536
2020-12-07 11:37:00-05:00,369.3900146484375,369.4200134277344,369.3500061035156,369.3999938964844,369.3999938964844,26559
2020-12-07 11:38:00-05:00,369.4100036621094,369.45001220703125,369.4100036621094,369.44500732421875,369.44500732421875,21609
2020-12-07 11:39:00-05:00,369.4469909667969,369.4599914550781,369.4100036621094,369.42010498046875,369.42010498046875,28344
2020-12-07 11:40:00-05:00,369.4200134277344,369.45001220703125,369.3999938964844,369.4200134277344,369.4200134277344,28210
2020-12-07 11:41:00-05:00,369.4200134277344,369.46649169921875,369.4200134277344,369.4200134277344,369.4200134277344,275284
2020-12-07 11:42:00-05:00,369.42999267578125,369.489990234375,369.42498779296875,369.44000244140625,369.44000244140625,31973
2020-12-07 11:43:00-05:00,369.43011474609375,369.43499755859375,369.32000732421875,369.3299865722656,369.3299865722656,39661
2020-12-07 11:44:00-05:00,369.3349914550781,369.3699951171875,369.32000732421875,369.3550109863281,369.3550109863281,25446
2020-12-07 11:45:00-05:00,369.3599853515625,369.5450134277344,369.3500061035156,369.489990234375,369.489990234375,88096
2020-12-07 11:46:00-05:00,369.4800109863281,369.5899963378906,369.4800109863281,369.5849914550781,369.5849914550781,33676
2020-12-07 11:47:00-05:00,369.5849914550781,369.6199951171875,369.5199890136719,369.5799865722656,369.5799865722656,45770
2020-12-07 11:48:00-05:00,369.5740966796875,369.57501220703125,369.4710998535156,369.489990234375,369.489990234375,32128
2020-12-07 11:49:00-05:00,369.4949951171875,369.5,369.4599914550781,369.46820068359375,369.46820068359375,32856
2020-12-07 11:50:00-05:00,369.4659118652344,369.4800109863281,369.3599853515625,369.4100036621094,369.4100036621094,44311
2020-12-07 11:51:00-05:00,369.3999938964844,369.42999267578125,369.3550109863281,369.4200134277344,369.4200134277344,74201
2020-12-07 11:52:00-05:00,369.4100036621094,369.42498779296875,369.2900085449219,369.3399963378906,369.3399963378906,34658
2020-12-07 11:53:00-05:00,369.3341064453125,369.3550109863281,369.2799987792969,369.32989501953125,369.32989501953125,92327
2020-12-07 11:54:00-05:00,369.3290100097656,369.3399963378906,369.1700134277344,369.2799987792969,369.2799987792969,98392
2020-12-07 11:55:00-05:00,369.2900085449219,369.2900085449219,369.0950012207031,369.1116943359375,369.1116943359375,100339
2020-12-07 11:56:00-05:00,369.1099853515625,369.1499938964844,369.010009765625,369.09820556640625,369.09820556640625,339254
2020-12-07 11:57:00-05:00,369.1000061035156,369.17999267578125,369.09588623046875,369.1600036621094,369.1600036621094,83149
2020-12-07 11:58:00-05:00,369.1600036621094,369.25,369.131103515625,369.25,369.25,39511
2020-12-07 11:59:00-05:00,369.25,369.6199951171875,369.2300109863281,369.4200134277344,369.4200134277344,551315
2020-12-07 12:00:00-05:00,369.4100036621094,369.4200134277344,369.1099853515625,369.2449951171875,369.2449951171875,167934
2020-12-07 12:01:00-05:00,369.239990234375,369.30999755859375,369.2200012207031,369.2900085449219,369.2900085449219,72911
2020-12-07 12:02:00-05:00,369.2934875488281,369.3599853515625,369.2900085449219,369.32000732421875,369.32000732421875,49634
2020-12-07 12:03:00-05:00,369.30999755859375,369.4100036621094,369.30999755859375,369.364990234375,369.364990234375,50770
2020-12-07 12:04:00-05:00,369.3599853515625,369.4200134277344,369.3501892089844,369.4180908203125,369.4180908203125,57334
2020-12-07 12:05:00-05:00,369.4100036621094,369.4800109863281,369.375,369.3869934082031,369.3869934082031,46470
2020-12-07 12:06:00-05:00,369.38189697265625,369.3900146484375,369.3299865722656,369.3399963378906,369.3399963378906,39357
2020-12-07 12:07:00-05:00,369.3450012207031,369.4100036621094,369.30999755859375,369.3699951171875,369.3699951171875,49764
2020-12-07 12:08:00-05:00,369.3800048828125,369.3800048828125,369.260009765625,369.2850036621094,369.2850036621094,79431
2020-12-07 12:09:00-05:00,369.2850036621094,369.4100036621094,369.2850036621094,369.408203125,369.408203125,45759
2020-12-07 12:10:00-05:00,369.4059143066406,369.44500732421875,369.364990234375,369.36981201171875,369.36981201171875,38703
2020-12-07 12:11:00-05:00,369.3681945800781,369.3999938964844,369.3399963378906,369.3959045410156,369.3959045410156,34841
2020-12-07 12:12:00-05:00,369.3949890136719,369.4200134277344,369.30999755859375,369.3599853515625,369.3599853515625,69486
2020-12-07 12:13:00-05:00,369.3550109863281,369.3699951171875,369.3450012207031,369.3500061035156,369.3500061035156,65619
2020-12-07 12:14:00-05:00,369.3500061035156,369.3500061035156,369.2900085449219,369.2969970703125,369.2969970703125,620583
2020-12-07 12:15:00-05:00,369.2950134277344,369.30999755859375,369.25,369.2550048828125,369.2550048828125,69628
2020-12-07 12:16:00-05:00,369.25,369.2850036621094,369.1000061035156,369.1199951171875,369.1199951171875,69756
2020-12-07 12:17:00-05:00,369.1099853515625,369.19000244140625,369.0899963378906,369.17999267578125,369.17999267578125,140530
2020-12-07 12:18:00-05:00,369.1859130859375,369.2900085449219,369.1700134277344,369.2900085449219,369.2900085449219,51621
2020-12-07 12:19:00-05:00,369.2850036621094,369.3399963378906,369.25,369.2900085449219,369.2900085449219,99897
2020-12-07 12:20:00-05:00,369.2900085449219,369.2950134277344,369.2200012207031,369.25,369.25,53404
2020-12-07 12:21:00-05:00,369.25,369.29998779296875,369.239990234375,369.2699890136719,369.2699890136719,54987
2020-12-07 12:22:00-05:00,369.25,369.2699890136719,369.17999267578125,369.23590087890625,369.23590087890625,40905
2020-12-07 12:23:00-05:00,369.2349853515625,369.2699890136719,369.19189453125,369.19189453125,369.19189453125,35888
2020-12-07 12:24:00-05:00,369.1900939941406,369.20001220703125,369.1000061035156,369.1600036621094,369.1600036621094,66185
2020-12-07 12:25:00-05:00,369.1600036621094,369.2200012207031,369.0899963378906,369.1400146484375,369.1400146484375,64318
2020-12-07 12:26:00-05:00,369.1499938964844,369.2300109863281,369.1499938964844,369.21990966796875,369.21990966796875,25922
2020-12-07 12:27:00-05:00,369.2149963378906,369.2250061035156,369.1199951171875,369.1241149902344,369.1241149902344,26632
2020-12-07 12:28:00-05:00,369.125,369.19000244140625,369.1000061035156,369.1886901855469,369.1886901855469,45661
2020-12-07 12:29:00-05:00,369.18499755859375,369.2119140625,369.17999267578125,369.20001220703125,369.20001220703125,23493
2020-12-07 12:30:00-05:00,369.20001220703125,369.25,369.1700134277344,369.19189453125,369.19189453125,35991
2020-12-07 12:31:00-05:00,369.20001220703125,369.20001220703125,369.1600036621094,369.1600036621094,369.1600036621094,21439
2020-12-07 12:32:00-05:00,369.1549987792969,369.19000244140625,369.0299987792969,369.0599060058594,369.0599060058594,116746
2020-12-07 12:33:00-05:00,369.0539855957031,369.135009765625,369.04998779296875,369.114990234375,369.114990234375,46139
2020-12-07 12:34:00-05:00,369.1199951171875,369.1199951171875,369.0400085449219,369.07818603515625,369.07818603515625,69789
2020-12-07 12:35:00-05:00,369.0889892578125,369.1300048828125,369.07501220703125,369.1221923828125,369.1221923828125,111651
2020-12-07 12:36:00-05:00,369.1199951171875,369.1199951171875,369.1000061035156,369.1099853515625,369.1099853515625,46246
2020-12-07 12:37:00-05:00,369.1099853515625,369.2200012207031,369.1099853515625,369.1650085449219,369.1650085449219,50871
2020-12-07 12:38:00-05:00,369.1700134277344,369.17498779296875,369.1099853515625,369.1258850097656,369.1258850097656,61595
2020-12-07 12:39:00-05:00,369.1300048828125,369.19000244140625,369.1099853515625,369.19000244140625,369.19000244140625,35434
2020-12-07 12:40:00-05:00,369.17999267578125,369.2200012207031,369.1040954589844,369.1050109863281,369.1050109863281,27742
2020-12-07 12:41:00-05:00,369.1050109863281,369.139892578125,369.0950012207031,369.114990234375,369.114990234375,41195
2020-12-07 12:42:00-05:00,369.1119079589844,369.1700134277344,369.1119079589844,369.1200866699219,369.1200866699219,28977
2020-12-07 12:43:00-05:00,369.1199035644531,369.16900634765625,369.0799865722656,369.1600036621094,369.1600036621094,37963
2020-12-07 12:44:00-05:00,369.1499938964844,369.1700134277344,369.1099853515625,369.16009521484375,369.16009521484375,38826
2020-12-07 12:45:00-05:00,369.1640930175781,369.19000244140625,369.135009765625,369.1700134277344,369.1700134277344,44462
2020-12-07 12:46:00-05:00,369.1781921386719,369.20001220703125,369.1600036621094,369.1600036621094,369.1600036621094,37397
2020-12-07 12:47:00-05:00,369.1600036621094,369.20001220703125,369.1199951171875,369.1388854980469,369.1388854980469,30370
2020-12-07 12:48:00-05:00,369.1300048828125,369.1499938964844,369.1000061035156,369.14898681640625,369.14898681640625,47209
2020-12-07 12:49:00-05:00,369.1449890136719,369.1499938964844,369.10009765625,369.125,369.125,36966
2020-12-07 12:50:00-05:00,369.1300048828125,369.2200012207031,369.1300048828125,369.17999267578125,369.17999267578125,55771
2020-12-07 12:51:00-05:00,369.1759033203125,369.2300109863281,369.1700134277344,369.17498779296875,369.17498779296875,38302
2020-12-07 12:52:00-05:00,369.17498779296875,369.17999267578125,369.010009765625,369.010009765625,369.010009765625,54660
2020-12-07 12:53:00-05:00,369.010009765625,369.07000732421875,369.010009765625,369.0198974609375,369.0198974609375,52168
2020-12-07 12:54:00-05:00,369.0150146484375,369.05999755859375,369.010009765625,369.0249938964844,369.0249938964844,44799
2020-12-07 12:55:00-05:00,369.0249938964844,369.0382080078125,368.9800109863281,368.9849853515625,368.9849853515625,93039
2020-12-07 12:56:00-05:00,368.9800109863281,369.0199890136719,368.9400939941406,368.9700012207031,368.9700012207031,66752
2020-12-07 12:57:00-05:00,368.9700012207031,368.9700012207031,368.8999938964844,368.92999267578125,368.92999267578125,204099
2020-12-07 12:58:00-05:00,368.94000244140625,368.96990966796875,368.92718505859375,368.92999267578125,368.92999267578125,33577
2020-12-07 12:59:00-05:00,368.92999267578125,368.95001220703125,368.8599853515625,368.8699035644531,368.8699035644531,61899
2020-12-07 13:00:00-05:00,368.8599853515625,368.9198913574219,368.7699890136719,368.8599853515625,368.8599853515625,105949
2020-12-07 13:01:00-05:00,368.864990234375,368.868408203125,368.7300109863281,368.7301025390625,368.7301025390625,336562
2020-12-07 13:02:00-05:00,368.739990234375,368.79998779296875,368.7300109863281,368.79998779296875,368.79998779296875,35088
2020-12-07 13:03:00-05:00,368.7998962402344,368.7998962402344,368.760009765625,368.7650146484375,368.7650146484375,22823
2020-12-07 13:04:00-05:00,368.76409912109375,368.79998779296875,368.7200012207031,368.7900085449219,368.7900085449219,338488
2020-12-07 13:05:00-05:00,368.79998779296875,368.79998779296875,368.6199951171875,368.6300048828125,368.6300048828125,90695
2020-12-07 13:06:00-05:00,368.6300048828125,368.6700134277344,368.5,368.5400085449219,368.5400085449219,157296
2020-12-07 13:07:00-05:00,368.5458984375,368.69000244140625,368.4700012207031,368.6600036621094,368.6600036621094,95942
2020-12-07 13:08:00-05:00,368.67999267578125,368.6990051269531,368.6000061035156,368.6300048828125,368.6300048828125,30055
2020-12-07 13:09:00-05:00,368.6300048828125,368.6700134277344,368.6050109863281,368.6600036621094,368.6600036621094,284736
2020-12-07 13:10:00-05:00,368.6400146484375,368.6400146484375,368.5899963378906,368.59820556640625,368.59820556640625,45273
2020-12-07 13:11:00-05:00,368.6000061035156,368.6299133300781,368.510009765625,368.5262145996094,368.5262145996094,65181
2020-12-07 13:12:00-05:00,368.5259094238281,368.55999755859375,368.510009765625,368.51190185546875,368.51190185546875,363441
2020-12-07 13:13:00-05:00,368.5199890136719,368.5899963378906,368.5199890136719,368.5310974121094,368.5310974121094,42587
2020-12-07 13:14:00-05:00,368.5400085449219,368.5400085449219,368.2699890136719,368.3100891113281,368.3100891113281,150483
2020-12-07 13:15:00-05:00,368.3118896484375,368.3999938964844,368.239990234375,368.3768005371094,368.3768005371094,178989
2020-12-07 13:16:00-05:00,368.3699951171875,368.4460144042969,368.3299865722656,368.40411376953125,368.40411376953125,65213
2020-12-07 13:17:00-05:00,368.409912109375,368.489990234375,368.3900146484375,368.4801025390625,368.4801025390625,59549
2020-12-07 13:18:00-05:00,368.4848937988281,368.5400085449219,368.4700012207031,368.51409912109375,368.51409912109375,150890
2020-12-07 13:19:00-05:00,368.5150146484375,368.55999755859375,368.4599914550781,368.510009765625,368.510009765625,100290
2020-12-07 13:20:00-05:00,368.5,368.510009765625,368.43011474609375,368.510009765625,368.510009765625,53285
2020-12-07 13:21:00-05:00,368.5199890136719,368.57000732421875,368.5,368.53179931640625,368.53179931640625,39437
2020-12-07 13:22:00-05:00,368.5299987792969,368.6300048828125,368.5199890136719,368.6199951171875,368.6199951171875,55844
2020-12-07 13:23:00-05:00,368.614990234375,368.6600036621094,368.6099853515625,368.6600036621094,368.6600036621094,42387
2020-12-07 13:24:00-05:00,368.6549987792969,368.70001220703125,368.6300048828125,368.6841125488281,368.6841125488281,47350
2020-12-07 13:25:00-05:00,368.67999267578125,368.70001220703125,368.6700134277344,368.6842041015625,368.6842041015625,57281
2020-12-07 13:26:00-05:00,368.67999267578125,368.69000244140625,368.6400146484375,368.6600036621094,368.6600036621094,41972
2020-12-07 13:27:00-05:00,368.6600036621094,368.69000244140625,368.5400085449219,368.5600891113281,368.5600891113281,42141
2020-12-07 13:28:00-05:00,368.5658874511719,368.6600036621094,368.55999755859375,368.6400146484375,368.6400146484375,27530
